negative_mode,policy,policy_label,threshold,true_positive,false_admission,false_negative,admitted,n_true,n_negative,recall,false_admission_rate,precision,review_rate,debt_adjusted_utility,meets_false_constraint
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.839,5257,2,697,5259,5954,5954,0.8829358414511252,0.0003359086328518643,0.9996196995626545,0.4416358750419886,0.8305802821632515,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.8340265486725664,5324,2,630,5326,5954,5954,0.8941887806516627,0.0003359086328518643,0.9996244836650394,0.4472623446422573,0.84436513268391,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.826111111111111,5417,2,537,5419,5954,5954,0.9098085320792745,0.0003359086328518643,0.9996309282155379,0.45507222035606315,0.8634993281827343,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.8198387096774193,5478,2,476,5480,5954,5954,0.9200537453812563,0.0003359086328518643,0.9996350364963503,0.4601948270070541,0.876049714477662,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.8125,5521,2,433,5523,5954,5954,0.9272757809875714,0.0003359086328518643,0.9996378779648741,0.46380584481021164,0.884896708095398,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.8,5586,2,368,5588,5954,5954,0.938192811555257,0.0003359086328518643,0.9996420901932713,0.4692643600940544,0.898270070540813,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.78375,5656,2,298,5658,5954,5954,0.9499496137050722,0.0003359086328518643,0.9996465182043125,0.47514276116896204,0.9126721531743366,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.7669999999999999,5705,2,249,5707,5954,5954,0.9581793752099429,0.0003359086328518643,0.9996495531803049,0.47925764192139736,0.9227536110178032,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.7436486486486485,5774,2,180,5776,5954,5954,0.9697682230433322,0.0003359086328518643,0.9996537396121884,0.485052065838092,0.936949949613705,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.7199999999999999,5816,2,138,5818,5954,5954,0.9768223043332214,0.0003359086328518643,0.9996562392574768,0.4885791064830366,0.9455911991938194,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.6872222222222222,5850,2,104,5852,5954,5954,0.982532751091703,0.0003359086328518643,0.9996582365003418,0.4914343298622775,0.9525864964729593,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.6439473684210526,5878,3,76,5881,5954,5954,0.9872354719516292,0.0005038629492777964,0.9994898826730148,0.49386966745045346,0.9578392677191804,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.585,5908,6,46,5914,5954,5954,0.9922741014444071,0.001007725898555593,0.9989854582346973,0.49664091367148133,0.962487403426268,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.5152439024390243,5922,17,32,5939,5954,5954,0.9946254618743702,0.0028552233792408467,0.9971375652466745,0.4987403426268055,0.9597791400738998,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.45666666666666667,5931,36,23,5967,5954,5954,0.9961370507222036,0.006046355391333557,0.9939668174962293,0.5010917030567685,0.9519776620759154,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.4173684210526316,5939,66,15,6005,5954,5954,0.997480685253611,0.011084984884111521,0.9890091590341382,0.5042828350688613,0.9383817601612362,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.3897058823529411,5942,95,12,6037,5954,5954,0.9979845482028888,0.015955660060463554,0.9842637071393076,0.5069701041316762,0.9242651998656366,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.3729411764705882,5943,130,11,6073,5954,5954,0.9981525025193148,0.021834061135371178,0.9785937757286349,0.5099932818273429,0.9066887806516627,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.35833333333333334,5946,167,8,6113,5954,5954,0.9986563654685925,0.02804837084313067,0.9726811712743334,0.5133523681558616,0.8885077258985554,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.34923076923076923,5946,207,8,6153,5954,5954,0.9986563654685925,0.03476654350016795,0.9663578742077036,0.5167114544843803,0.8681852536110177,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.34236842105263154,5947,237,7,6184,5954,5954,0.9988243197850185,0.03980517299294592,0.9616752910737387,0.5193147463889822,0.8531491434329863,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.33499999999999996,5948,299,6,6247,5954,5954,0.9989922741014444,0.05021834061135371,0.9521370257723707,0.5246053073563991,0.8218550554249245,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.3286842105263158,5948,335,6,6283,5954,5954,0.9989922741014444,0.05626469600268727,0.9466815215661308,0.5276284850520658,0.8035648303661405,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.3239473684210526,5949,392,5,6341,5954,5954,0.9991602284178703,0.0658380920389654,0.938180097776376,0.5324991602284179,0.7748110513940207,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.3194949494949495,5950,433,4,6383,5954,5954,0.9993281827342962,0.07272421901242862,0.9321635594548018,0.5360262008733624,0.7541862613369164,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.3154545454545455,5950,470,4,6420,5954,5954,0.9993281827342962,0.07893852872018811,0.926791277258567,0.5391333557272422,0.735387974470944,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.3114285714285714,5951,518,3,6469,5954,5954,0.9994961370507222,0.08700033590863285,0.9199257999690833,0.5432482364796776,0.7112067517635203,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.30767716535433065,5951,566,3,6517,5954,5954,0.9994961370507222,0.0950621430970776,0.9131502224950131,0.5472791400738999,0.6868197850184748,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.3045945945945946,5951,628,3,6579,5954,5954,0.9994961370507222,0.10547531071548538,0.9045447636418908,0.5524857238831038,0.6553199529727913,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.3010869565217391,5952,673,2,6625,5954,5954,0.9996640913671482,0.11303325495465233,0.8984150943396226,0.5563486731609002,0.6326629156869332,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.29799999999999993,5952,715,2,6667,5954,5954,0.9996640913671482,0.12008733624454149,0.8927553622318884,0.5598757138058448,0.6113243197850186,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2948484848484848,5952,783,2,6735,5954,5954,0.9996640913671482,0.13150822976150486,0.8837416481069043,0.5655861605643265,0.5767761168962043,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.29282608695652174,5952,811,2,6763,5954,5954,0.9996640913671482,0.13621095062143096,0.8800828034895757,0.5679375209942895,0.5625503862949278,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2908955223880597,5952,858,2,6810,5954,5954,0.9996640913671482,0.14410480349344978,0.8740088105726872,0.571884447430299,0.5386714813570709,True
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2886363636363636,5952,903,2,6855,5954,5954,0.9996640913671482,0.15166274773261673,0.8682713347921225,0.5756634195498824,0.5158087000335908,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.28615384615384615,5954,952,0,6906,5954,5954,1.0,0.1598925092374874,0.8621488560671879,0.5799462546187437,0.4913251595566006,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2841666666666667,5954,989,0,6943,5954,5954,1.0,0.1661068189452469,0.8575543713092323,0.5830534094726234,0.47252687269062815,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2824137931034483,5954,1046,0,7000,5954,5954,1.0,0.17568021498152503,0.8505714285714285,0.5878401074907625,0.44356734968088685,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2799019607843137,5954,1115,0,7069,5954,5954,1.0,0.18726906281491434,0.842269062102136,0.5936345314074571,0.40851108498488403,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2781313131313131,5954,1158,0,7112,5954,5954,1.0,0.1944910984212294,0.8371766029246345,0.5972455492106147,0.386664427275781,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2765420560747664,5954,1189,0,7143,5954,5954,1.0,0.19969768223043333,0.8335433291334173,0.5998488411152166,0.3709145112529391,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2747183098591549,5954,1226,0,7180,5954,5954,1.0,0.20591199193819282,0.8292479108635098,0.6029559959690964,0.35211622438696677,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2722222222222222,5954,1276,0,7230,5954,5954,1.0,0.21430970775948943,0.8235131396957123,0.6071548538797447,0.3267131340275445,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.27,5954,1329,0,7283,5954,5954,1.0,0.22321128653006383,0.8175202526431415,0.6116056432650319,0.2997858582465569,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.26799999999999996,5954,1387,0,7341,5954,5954,1.0,0.23295263688276788,0.8110611633292467,0.616476318441384,0.2703182734296272,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.26632183908045975,5954,1411,0,7365,5954,5954,1.0,0.23698354047699025,0.808418194161575,0.6184917702384951,0.2581247900571045,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2632926829268292,5954,1539,0,7493,5954,5954,1.0,0.25848169297950957,0.794608301081009,0.6292408464897548,0.1930928787369835,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.26090909090909087,5954,1586,0,7540,5954,5954,1.0,0.2663755458515284,0.7896551724137931,0.6331877729257642,0.16921397379912667,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.25929577464788733,5954,1634,0,7588,5954,5954,1.0,0.27443735303997313,0.7846599894570374,0.6372186765199865,0.14482700705408122,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.257183908045977,5954,1696,0,7650,5954,5954,1.0,0.2848505206583809,0.7783006535947713,0.6424252603291905,0.11332717500839777,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2553225806451613,5954,1757,0,7711,5954,5954,1.0,0.29509573396036276,0.77214369083128,0.6475478669801814,0.0823354047699027,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.253,5954,1829,0,7783,5954,5954,1.0,0.3071884447430299,0.7650006424257998,0.653594222371515,0.04575495465233454,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.251,5954,1926,0,7880,5954,5954,1.0,0.3234800134363453,0.7555837563451777,0.6617400067181727,-0.003527040644944489,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.24936893203883492,5954,1968,0,7922,5954,5954,1.0,0.33053409472623446,0.7515778843726332,0.6652670473631173,-0.024865636546859193,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.24768817204301075,5954,2042,0,7996,5954,5954,1.0,0.34296271414175344,0.7446223111555778,0.6714813570708767,-0.062462210278804116,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2462121212121212,5954,2093,0,8047,5954,5954,1.0,0.35152838427947597,0.7399030694668821,0.675764192139738,-0.08837336244541492,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.24458041958041957,5954,2159,0,8113,5954,5954,1.0,0.3626133691635875,0.7338838900530014,0.6813066845817938,-0.12190544171985213,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2428125,5954,2214,0,8168,5954,5954,1.0,0.3718508565670138,0.7289422135161606,0.6859254282835069,-0.14984884111521668,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2414705882352941,5954,2329,0,8283,5954,5954,1.0,0.39116560295599595,0.7188216829651093,0.695582801477998,-0.2082759489418877,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.24026881720430104,5954,2380,0,8334,5954,5954,1.0,0.39973127309371853,0.7144228461723062,0.6998656365468593,-0.2341871011084985,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.23916666666666667,5954,2445,0,8399,5954,5954,1.0,0.4106483036614041,0.708893915942374,0.7053241518307021,-0.2672111185757473,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2377227722772277,5954,2517,0,8471,5954,5954,1.0,0.4227410144440712,0.7028686105536537,0.7113705072220357,-0.3037915686933155,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.23641509433962263,5954,2568,0,8522,5954,5954,1.0,0.4313066845817938,0.6986622858483924,0.7156533422908968,-0.3297027208599263,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.235,5954,2679,0,8633,5954,5954,1.0,0.4499496137050722,0.6896791381906637,0.7249748068525361,-0.38609758145784334,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.23374999999999999,5954,2721,0,8675,5954,5954,1.0,0.45700369499496135,0.6863400576368877,0.7285018474974807,-0.407436177359758,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.23282608695652174,5954,2759,0,8713,5954,5954,1.0,0.4633859590191468,0.6833467232870424,0.7316929795095733,-0.42674252603291896,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.23199999999999998,5954,2802,0,8756,5954,5954,1.0,0.4706079946254619,0.6799908634079488,0.7353039973127309,-0.4485891837420223,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.23103773584905657,5954,2850,0,8804,5954,5954,1.0,0.4786698018139066,0.6762835074965925,0.7393349009069533,-0.47297615048706754,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.22944444444444442,5954,2908,0,8862,5954,5954,1.0,0.4884111521666107,0.671857368539833,0.7442055760833053,-0.5024437353039974,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.22749999999999998,5954,2999,0,8953,5954,5954,1.0,0.5036949949613705,0.6650284820730481,0.7518474974806852,-0.5486773597581457,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.22576923076923075,5954,3070,0,9024,5954,5954,1.0,0.5156197514276117,0.6597960992907801,0.7578098757138059,-0.5847497480685255,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.22415492957746477,5954,3128,0,9082,5954,5954,1.0,0.5253611017803158,0.655582470821405,0.7626805508901578,-0.6142173328854552,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.22245098039215683,5954,3222,0,9176,5954,5954,1.0,0.5411488075243533,0.6488666085440279,0.7705744037621767,-0.6619751427611689,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2211111111111111,5954,3267,0,9221,5954,5954,1.0,0.5487067517635204,0.6457000325344323,0.7743533758817601,-0.6848379240846489,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2195614035087719,5954,3331,0,9285,5954,5954,1.0,0.55945582801478,0.6412493268712978,0.7797279140073899,-0.7173538797447094,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.21814049586776857,5954,3427,0,9381,5954,5954,1.0,0.5755794423916695,0.6346871335678499,0.7877897211958347,-0.7661278132348003,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.21687499999999998,5954,3474,0,9428,5954,5954,1.0,0.5834732952636883,0.6315231226134917,0.7917366476318441,-0.7900067181726571,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2157377049180328,5954,3528,0,9482,5954,5954,1.0,0.5925428283506886,0.6279265977641848,0.7962714141753443,-0.8174420557608331,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2139189189189189,5954,3610,0,9564,5954,5954,1.0,0.606315082297615,0.62254286909243,0.8031575411488076,-0.8591031239502854,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.2112264150943396,5954,3740,0,9694,5954,5954,1.0,0.6281491434329862,0.6141943470187745,0.8140745717164931,-0.9251511588847834,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.20859223300970872,5954,3845,0,9799,5954,5954,1.0,0.6457843466577091,0.6076130217369119,0.8228921733288546,-0.9784976486395701,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.20696581196581196,5954,3905,0,9859,5954,5954,1.0,0.655861605643265,0.6039152043817831,0.8279308028216326,-1.0089813570708765,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.20492907801418436,5954,4009,0,9963,5954,5954,1.0,0.673328854551562,0.5976111612967981,0.8366644272757809,-1.061819785018475,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.20304597701149424,5954,4119,0,10073,5954,5954,1.0,0.6918038293584146,0.5910850789238559,0.8459019146792073,-1.117706583809204,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.20152173913043475,5954,4220,0,10174,5954,5954,1.0,0.7087672153174337,0.585217220365638,0.8543836076587168,-1.169020826335237,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.19956790123456788,5954,4308,0,10262,5954,5954,1.0,0.7235471951629157,0.580198791658546,0.8617735975814579,-1.21373026536782,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.19646067415730334,5954,4478,0,10432,5954,5954,1.0,0.7520994289553241,0.5707438650306749,0.8760497144776621,-1.3001007725898555,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.19357142857142856,5954,4616,0,10570,5954,5954,1.0,0.7752771246221027,0.5632923368022705,0.8876385623110514,-1.3702133019818608,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.19060975609756095,5954,4781,0,10735,5954,5954,1.0,0.8029895868323816,0.5546343735444806,0.9014947934161908,-1.4540435001679546,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.18743589743589742,5954,4959,0,10913,5954,5954,1.0,0.8328854551561975,0.5455878310272152,0.9164427275780987,-1.5444785018474976,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.18485815602836878,5954,5097,0,11051,5954,5954,1.0,0.8560631508229761,0.5387747715138902,0.9280315754114881,-1.6145910312395029,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.18264705882352938,5954,5245,0,11199,5954,5954,1.0,0.8809203896540141,0.5316546120189303,0.940460194827007,-1.6897841787033927,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.18,5954,5418,0,11372,5954,5954,1.0,0.9099764863957004,0.5235666549419628,0.9549882431978501,-1.7776788713469935,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.17808411214953268,5954,5550,0,11504,5954,5954,1.0,0.9321464561639234,0.5175591098748261,0.9660732280819617,-1.8447430298958685,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.17593749999999997,5954,5662,0,11616,5954,5954,1.0,0.9509573396036278,0.5125688705234159,0.9754786698018139,-1.9016459523009743,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.17421052631578945,5954,5751,0,11705,5954,5954,1.0,0.9659052737655358,0.5086715079026057,0.9829526368827679,-1.9468634531407458,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.1724468085106383,5954,5855,0,11809,5954,5954,1.0,0.9833725226738327,0.5041917181810484,0.9916862613369164,-1.9997018810883438,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.17114035087719295,5954,5910,0,11864,5954,5954,1.0,0.992610010077259,0.5018543492919757,0.9963050050386295,-2.0276452804837084,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.16999999999999998,5954,5943,0,11897,5954,5954,1.0,0.9981525025193148,0.5004623014205262,0.9990762512596574,-2.0444113201209273,False
same_cwe_different_cve,coverage_plus_kg,Coverage+KG,0.1683492822966507,5954,5954,0,11908,5954,5954,1.0,1.0,0.5,1.0,-2.05,False
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,1.0,8,0,5946,8,5954,5954,0.0013436345314074571,0.0,1.0,0.0006718172657037286,-0.24835404769902586,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9929968,87,0,5867,87,5954,5954,0.014612025529056097,0.0,1.0,0.007306012764528048,-0.23210026872690628,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9897400000000001,148,0,5806,148,5954,5954,0.024857238831037957,0.0,1.0,0.012428619415518979,-0.21954988243197848,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9875104000000001,198,0,5756,198,5954,5954,0.033254954652334565,0.0,1.0,0.016627477326167282,-0.20926268055089017,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.98594,243,0,5711,243,5954,5954,0.04081289889150151,0.0,1.0,0.020406449445750756,-0.20000419885791063,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9838112000000001,299,0,5655,299,5954,5954,0.05021834061135371,0.0,1.0,0.025109170305676855,-0.1884825327510917,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9811984,347,0,5607,347,5954,5954,0.058280147799798454,0.0,1.0,0.029140073899899227,-0.17860681894524688,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.978624,388,0,5566,388,5954,5954,0.06516627477326167,0.0,1.0,0.03258313738663084,-0.17017131340275446,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.97658,437,0,5517,437,5954,5954,0.07339603627813235,0.0,1.0,0.036698018139066174,-0.1600898555592879,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9745408,489,0,5465,489,5954,5954,0.08212966073228083,0.0,1.0,0.04106483036614041,-0.14939116560295598,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9721881684210527,537,0,5417,537,5954,5954,0.09019146792072556,0.0,1.0,0.04509573396036278,-0.13951545179711122,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.970120695652174,585,0,5369,585,5954,5954,0.0982532751091703,0.0,1.0,0.04912663755458515,-0.12963973799126638,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9688797617021278,636,0,5318,636,5954,5954,0.10681894524689285,0.0,1.0,0.053409472623446426,-0.11914679207255625,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9672856000000001,689,0,5265,689,5954,5954,0.11572052401746726,0.0,1.0,0.05786026200873363,-0.10824235807860262,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9656512,744,0,5210,744,5954,5954,0.12495801142089352,0.0,1.0,0.06247900571044676,-0.09692643600940545,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9644224000000001,788,0,5166,788,5954,5954,0.13234800134363453,0.0,1.0,0.06617400067181727,-0.0878736983540477,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9631328,835,0,5119,835,5954,5954,0.14024185421565336,0.0,1.0,0.07012092710782668,-0.07820372858582464,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9620160000000001,887,0,5067,887,5954,5954,0.14897547866980182,0.0,1.0,0.07448773933490091,-0.06750503862949275,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9610624000000001,947,0,5007,947,5954,5954,0.15905273765535774,0.0,1.0,0.07952636882767887,-0.05516039637218676,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9598864,1012,0,4942,1012,5954,5954,0.16996976822304333,0.0,1.0,0.08498488411152166,-0.041787033926771924,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9590728000000001,1065,0,4889,1065,5954,5954,0.17887134699361773,0.0,1.0,0.08943567349680887,-0.03088259993281828,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.957936,1127,0,4827,1127,5954,5954,0.18928451461202553,0.0,1.0,0.09464225730601276,-0.018126469600268723,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9571296,1176,0,4778,1176,5954,5954,0.1975142761168962,0.0,1.0,0.0987571380584481,-0.00804501175680215,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9559104,1220,0,4734,1220,5954,5954,0.2049042660396372,0.0,1.0,0.1024521330198186,0.0010077258985555773,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9550672,1267,0,4687,1267,5954,5954,0.21279811891165604,0.0,1.0,0.10639905945582802,0.010677695666778637,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9544320000000001,1312,0,4642,1312,5954,5954,0.22035606315082298,0.0,1.0,0.11017803157541149,0.01993617735975816,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9534472,1357,0,4597,1357,5954,5954,0.22791400738998993,0.0,1.0,0.11395700369499497,0.02919465905273766,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.952392,1410,0,4544,1410,5954,5954,0.23681558616056433,0.0,1.0,0.11840779308028217,0.040099093046691306,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9514829473684211,1456,0,4498,1456,5954,5954,0.2445414847161572,0.0,1.0,0.1222707423580786,0.049563318777292566,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9508413925925927,1500,0,4454,1500,5954,5954,0.2519314746388982,0.0,1.0,0.1259657373194491,0.0586160564326503,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9495904000000001,1552,0,4402,1552,5954,5954,0.2606650990930467,0.0,1.0,0.13033254954652335,0.0693147463889822,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9488240603773586,1597,0,4357,1597,5954,5954,0.26822304333221364,0.0,1.0,0.13411152166610682,0.07857322808196172,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9477416000000001,1644,0,4310,1644,5954,5954,0.27611689620423246,0.0,1.0,0.13805844810211623,0.08824319785018475,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9468832,1685,0,4269,1685,5954,5954,0.28300302317769566,0.0,1.0,0.14150151158884783,0.09667870339267717,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9457720000000001,1732,0,4222,1732,5954,5954,0.2908968760497145,0.0,1.0,0.14544843802485724,0.10634867316090024,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9451768,1781,0,4173,1781,5954,5954,0.29912663755458513,0.0,1.0,0.14956331877729256,0.11643013100436678,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9443368000000001,1832,0,4122,1832,5954,5954,0.3076923076923077,0.0,1.0,0.15384615384615385,0.12692307692307694,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9435465523809524,1889,0,4065,1889,5954,5954,0.3172657037285858,0.0,1.0,0.1586328518642929,0.13865048706751762,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9424696,1941,0,4013,1941,5954,5954,0.3259993281827343,0.0,1.0,0.16299966409136715,0.1493491770238495,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.941323409708738,1999,0,3955,1999,5954,5954,0.3357406785354384,0.0,1.0,0.1678703392677192,0.161282331205912,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9402723692307693,2058,0,3896,2058,5954,5954,0.34564998320456836,0.0,1.0,0.17282499160228418,0.17342122942559623,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9393408000000001,2101,0,3853,2101,5954,5954,0.3528720188108834,0.0,1.0,0.1764360094054417,0.18226822304333218,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9388040000000001,2150,0,3804,2150,5954,5954,0.36110178031575413,0.0,1.0,0.18055089015787706,0.1923496808867988,True
same_cwe_different_cve,qgdca_no_kg,QG-DCA no KG,0.9379040000000001,2208,0,3746,2208,5954,5954,0.3708431306684582,0.0,1.0,0.1854215653342291,0.2042828350688613,True
